Date,Risk_Penalty,HHI_Penalty,IR,HHI,Tracking_Error,CI_Lower,CI_Upper
2016-04-01,1.5,0.4,6.492891851701692,0.06942230146518853,0.00445425307482486,-8.337239952915372,21.033601051224625
2016-04-01,1.5,0.5,5.997480412902529,0.06409838978154947,0.004366334334270055,-9.645684421058943,22.812527901219397
2016-04-01,1.5,0.6,5.813926941494984,0.06143706904951023,0.00410430036763963,-7.351687453588833,21.951090929537106
2016-04-01,1.5,0.7,5.576784813570835,0.06139020832215688,0.0037739215354957974,-7.703196836753802,19.614396416975225
2016-04-01,1.5,0.8,5.076276847256407,0.05786782868051476,0.004170302780209426,-9.31753928012469,20.580298994246046
2016-04-01,1.5,0.9,4.309318311883043,0.05792639153904779,0.004476072240158777,-11.521849090093744,20.086654487880203
2016-04-01,1.5,1.0,5.04880316743917,0.05604880973700998,0.0036636061834195745,-11.037736292557039,23.62971279214414
2016-04-01,2.0,0.0,6.74841211732788,0.08801529808071905,0.0042314272528405,-6.77763736128145,20.36408878787783
2016-04-01,2.0,0.1,9.65958437012917,0.10281968391028722,0.003649715746797162,-2.1043811581182617,22.3379734022315
2016-04-01,2.0,0.2,8.996177635072986,0.10264120077471788,0.004273535901330386,-5.100515251253373,23.69928765908633
2016-04-01,2.0,0.3,8.087459755477758,0.08079586385024771,0.003986905551346985,-5.99562189497365,23.897261231707517
2016-04-01,2.0,0.4,7.228128035392224,0.06982821409984553,0.0038784193926256253,-8.459998361110877,23.89476998472815
2016-04-01,2.0,0.5,6.604077331499335,0.06487760363193726,0.003807361963065218,-8.174543426292708,20.24494347468712
2016-04-01,2.0,0.6,6.395952912001887,0.06325015639532783,0.003543901471959844,-10.136116684219115,24.177976022367748
2016-04-01,2.0,0.7,5.849477618797037,0.05959407030449191,0.003625529448821609,-8.373831843211864,21.819298860781178
2016-04-01,2.0,0.8,6.130904491708965,0.05821628859177152,0.003020964655269358,-9.03968344992792,22.27343022742138
2016-04-01,2.0,0.9,4.521544281751511,0.05758095680141144,0.004392165242728184,-9.241262405746557,20.1720125828027
2016-04-01,2.0,1.0,4.264125350115051,0.05690566690660683,0.004210676981965297,-10.107439819019051,20.177385146673675
2016-04-01,2.5,0.0,9.225452568749771,0.16389571845055245,0.004682091511222022,0.7761154860024183,20.085640717342205
2016-04-01,2.5,0.1,10.075808184121675,0.14374771842971218,0.004503172382027745,-1.0140019577801327,21.916750604719184
2016-04-01,2.5,0.2,9.099097180310766,0.09132184368512661,0.0038087490832768565,-4.492808381686412,24.805475403889066
2016-04-01,2.5,0.3,8.637164283045381,0.08022640386656166,0.003616604154611257,-6.17164159249062,24.33949058896242
2016-04-01,2.5,0.4,7.606296529707096,0.07037249459487473,0.0036318380370176638,-6.552803480520934,23.413843152395607
2016-04-01,2.5,0.5,7.363599074551312,0.06802231427205577,0.0033042706107222317,-6.413085337050792,22.001714713751593
2016-04-01,2.5,0.6,6.694511411488196,0.06075685406786218,0.0032360166688034306,-10.768421120499868,24.27858676310274
2016-04-01,2.5,0.7,6.403785663579738,0.06008989947416709,0.0030929860603811804,-9.332736149695323,24.75808946123096
2016-04-01,2.5,0.8,6.274864880264749,0.05848027338235024,0.002780780606694628,-11.083132583608414,25.506331757259883
2016-04-01,2.5,0.9,4.95028422844361,0.05806728782008227,0.00367388907412207,-10.466374446982698,21.640124607666042
2016-04-01,2.5,1.0,5.001462661820703,0.05658362590812682,0.003681639361955652,-10.425002750687092,23.773105495890146
2016-04-01,3.0,0.0,7.063310921401992,0.10356458195287321,0.003605835318236651,-1.606124640013509,19.132927323764545
2016-04-01,3.0,0.1,10.510571673920442,0.12915996997368023,0.004002455545261399,-0.8185705929219105,24.56142867126172
2016-04-01,3.0,0.2,9.610525230670971,0.09440539290003779,0.0036589374464053768,-3.903803592329616,24.61780851465979
2016-04-01,3.0,0.3,9.041217774045366,0.07932152497925411,0.003339707584166086,-6.860817573222058,26.466369339928093
2016-04-01,3.0,0.4,8.198447890244221,0.07053663267180534,0.0032152051403855487,-6.447065762928053,24.44840123549569
2016-04-01,3.0,0.5,7.382980872244111,0.06480762019113179,0.0032486873393313717,-9.024660231324889,24.59510879879177
2016-04-01,3.0,0.6,7.0573121470520075,0.06315306726935643,0.0028711333256379065,-6.871597730199938,22.525697859190597
2016-04-01,3.0,0.7,6.532713016738274,0.060419496409882006,0.0028448782469301156,-11.459981112932951,25.547914657949885
2016-04-01,3.0,0.8,5.780143731112179,0.05815966243870793,0.0033653687920753707,-7.4665315666459495,20.053602587931138
2016-04-01,3.0,0.9,5.966367138604013,0.056721843074098874,0.002773744232116627,-10.400233618685089,22.841436486569453
2016-04-01,3.0,1.0,5.440587659135814,0.055990563217029,0.0032907994969318915,-10.204434500746986,21.02871964901868
2016-04-01,3.5,0.0,8.08543101581665,0.12812637077544137,0.003766071443561202,-0.8514311440441298,22.09475554477082
2016-04-01,3.5,0.1,10.803643780966063,0.13304475828697654,0.0039357783557725495,-0.7673259427872715,24.526554972909906
2016-04-01,3.5,0.2,10.307818246319611,0.09680519210872585,0.0033841955639060672,-1.6331124975578704,25.130867425898025
2016-04-01,3.5,0.3,9.316686209288465,0.07828628254379538,0.0031346412501568467,-5.845324372091596,26.502215243908896
2016-04-01,3.5,0.4,8.279087014595907,0.06993919445594778,0.003163996187891497,-7.117385897308559,24.523250297149886
2016-04-01,3.5,0.5,7.697983018766263,0.06608968040914591,0.002972354150373291,-7.053012184501372,24.56310219308005
2016-04-01,3.5,0.6,7.336309818475056,0.06107953293900596,0.0026988917753093347,-8.803319119565627,25.952586466579074
2016-04-01,3.5,0.7,6.354939214729066,0.05999814774501312,0.0033952299891332497,-8.636165209396594,21.903820288653385
2016-04-01,3.5,0.8,5.756772691701389,0.05949408920000934,0.0032940003742194567,-12.269668999025402,26.300146856142064
2016-04-01,3.5,0.9,5.517974670425968,0.057505268033847264,0.0028851190836527403,-8.131092963650799,20.366496941236953
2016-04-01,3.5,1.0,5.323032986015054,0.05678904491873807,0.0036490325909619738,-7.519716744817049,19.859264181604306
2016-04-01,4.0,0.0,6.191800553726943,0.09516907155590631,0.0045116841039253685,-7.2302481519818365,20.105875582277893
2016-04-01,4.0,0.1,10.957861198566235,0.12800472676216565,0.00376313292285902,-0.22837256938387998,24.394930115274708
2016-04-01,4.0,0.2,10.465172983830866,0.09530787258577988,0.003256754741656144,-3.11138197817004,25.672902520453746
2016-04-01,4.0,0.3,9.501852956197673,0.07740196203160873,0.002985247891601935,-5.257349974182887,27.777681720437233
