Date,EWA,EWC,EWG,EWH,EWJ,EWS,EWU,EWW,IJR,MDY,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015-10-02,11.68894681533942,18.379163758437915,19.241299696951568,13.802619839427697,38.37078625126904,13.185027285524072,22.081473580501118,39.546567299860065,45.719023862029374,218.53705399669033,161.02201083529124,32.50031228969582,,40.68375389917712,15.108765896167194,41.335440766399145,34.97829354258679,36.07156292803427,31.08182657827306,55.82333221955126,66.08255692305865
2015-10-09,12.524457796536801,19.636495714498512,20.176359086452525,14.463357306329225,40.34775387688087,14.135283028619472,23.46384699359221,41.711719365654105,47.77974342519956,227.795952660494,168.29252089330572,35.349064525118806,,44.967539212124095,15.594952383145337,43.7363313900115,36.50483093253904,37.38704836372965,31.68033351076274,57.48573570123212,68.89923713109266
2015-10-16,12.714016420000313,19.935399874504142,20.513671735111892,14.717042597145854,40.6054001075784,14.732550179400993,23.593634304344217,42.32076341711404,48.22456269975406,229.56226138904518,170.00578371001097,35.848165735907585,,45.412327362366426,15.618487592120946,44.12471013929106,37.03326919025362,37.755948688982755,32.14398973811202,57.96663595982009,69.65549152183428
2015-10-23,12.724494031735938,19.690146640709596,20.83411702254232,14.962791017382466,41.30087864945634,14.862218018989154,23.75519273910255,42.498483396734095,48.44858352483431,230.079658842959,172.3502810444166,36.04297725935936,,45.25219338665157,15.937566519948817,44.57448823173152,37.75224624006629,38.40756425398161,32.59097052759589,58.34424306054111,70.66398965352316
2015-10-30,12.63642481810477,19.4622367617826,21.25026632334074,14.978308505237123,41.81111924029466,14.764637714754661,23.702468362242048,42.47989861400215,48.68163406315041,230.83451294789273,175.50046695840575,36.66337413887785,,44.62961337932588,16.251604767780847,45.323280954944615,38.940000229395835,38.637407086245666,31.885519376901357,60.029508631414316,71.95248755377838
2015-11-06,12.353884626181785,19.27103488821351,21.26438959049697,14.904332362763924,41.72354951058803,14.625801764265361,23.6335165855661,42.81791387247096,49.63152123695416,234.60022098436102,177.53612636192685,37.09589043616369,,46.68244743214719,16.458719709099633,45.73839520506026,39.32152627392998,38.103783150053324,31.624511076981253,61.090789814326875,72.86957408925836
2015-11-13,11.941367199494591,18.636517828728028,20.690173858347997,14.663633755671597,41.90542354013938,14.082890052843968,22.883182106053344,41.4948995596689,48.92739134117605,231.0663418158751,174.75433334905503,36.38278456928775,,45.239204500052985,16.3955111070995,45.256870039719026,38.71162640900736,37.27902236096999,30.94769465705021,59.98378334546053,71.80059529632737
2015-11-20,12.301172909491681,18.664755997280178,20.893736485978877,14.697556764352948,42.19843116050039,13.948637065878703,23.152896074909965,41.908795795981334,48.62740956487306,229.7997948763954,174.9592550599295,37.0019589305008,,45.012808740345044,16.405261402165063,45.555054631628515,38.676447002852484,37.50542069052456,31.145992245042873,60.089627703885206,71.30016765133544
2015-11-27,12.560059589294813,18.70418677753146,21.026602947325728,14.687993152080981,42.27799898523147,13.894444349458185,23.12602701411968,42.55336629273566,49.684400456123555,234.0566348762359,176.74678945033594,37.31205100611971,,45.18827320261587,16.497892326873128,45.97194594140548,39.09013692937452,38.00543390060329,31.101310072444157,60.65645895465025,72.97978189986472
2015-12-04,12.683568570550829,18.77245819486583,21.183587800126134,14.618528064965151,41.86837792361412,13.87790811778836,23.149517253648646,41.45926976840481,49.88178965047904,234.10445658583603,176.3742418646462,37.255586535305106,,44.48678723437987,16.536056727368898,45.57301488926248,39.242729064380676,38.08692519278425,30.844743588596838,60.550205957893084,72.54878879344092
2015-12-11,12.198372478895703,17.816448797324252,20.750576136310325,14.367005470638947,41.06849308688304,13.797355582232687,22.357272922333085,39.346000196441786,48.28028606691407,227.62366925530674,174.12140451112097,36.660107531282314,,41.2876837151462,16.21092320741662,44.68557533564835,39.02324999444531,38.418292136366006,30.68414598687831,60.20518980692246,71.65410222667249
